2,12,181,6708,0.59943,0
2,18,1,0,0,0
2,23,1,97,0,0
2,25,2,3,1,0
2,28,40,2092,0.56453,0
2,30,46,3932,0.49949,0
2,31,5,148,0.81081,0
2,35,8,746,1,0
2,37,55,2154,0.5571,0
2,38,6,84,0.91667,0
2,43,3,0,0,0
2,44,13,3158,1,0
2,47,1,0,0,0
2,48,44,8522,0.8031,0
2,63,12,933,0.55841,0
2,64,7,338,1,0
2,67,2,0,0,0
2,7,208,9238,0.67525,0
2,70,4,3,1,0
2,73,2,29,1,0
2,74,34,2487,0.82951,0
2,75,11,456,0.91228,0
2,79,379,1.2805e+05,0.55848,1
2,81,1,16,1,0
2,83,4,142,0.61972,0
2,85,3,169,1,0
3,14,36,1298,0.70955,0
3,17,8,927,0.84898,0
3,2,69,4074,0.84413,0
3,20,64,4364,0.63909,0
3,21,1,0,0,0
3,22,265,16279,0.60391,0
3,23,244,27199,0.58204,0
3,24,4,190,0.87368,0
3,25,4,229,0,0
3,28,8,179,0.87151,0
3,29,3,1328,1,0
3,3,40,2591,0.69896,0
3,30,44,5400,0.86759,0
3,34,71,3635,0.9282,0
3,35,4,959,0.96142,0
3,36,7,538,0.49442,0
3,38,6,772,1,0
3,39,3,0,0,0
3,40,265,49781,0.52166,0
3,41,5,235,0.25957,0
3,45,2,0,0,0
3,46,12,671,0.93443,0
3,47,1,2,1,0
3,49,3,0,0,0
3,5,1,165,1,0
3,50,4,1761,0.63316,0
3,51,1,34,1,0
3,52,4,90,0,0
3,54,21,1919,0.86399,0
3,55,3,1489,0.095366,0
3,56,17,852,0.38028,0
3,57,2,601,0.0033278,0
3,58,13,5606,1,0
3,59,9,1039,0.91242,0
3,60,197,15561,0.8324,0
3,61,9,653,0.47167,0
3,62,4,194,0.61856,0
3,65,23,994,0.87022,0
3,66,6,673,0.88559,0
3,67,2,83,1,0
3,68,5,276,0,0
3,7,3,47,0.14894,1
3,70,3,106,1,0
3,75,6,365,0.6137,1
3,77,3,36,1,0
3,78,13,728,0.98626,0
3,79,14,1460,0.82466,0
3,8,3,3559,0,0
3,81,1,22,1,0
3,82,11,1530,0.98039,0
3,83,1,3,1,0
3,85,4,4250,1,0
3,9,1,8,1,0
4,2,6,2327,0.8122,0
4,24,1,0,0,0
4,29,13,524,0.74237,0
4,3,107,36598,0.54773,0
4,32,29,2569,0.75049,0
4,5,10,305,0.65574,0
4,52,1,0,0,0
4,56,18,1733,0.29083,0
4,64,1,0,0,0
4,69,3,2190,0.25845,0
4,7,41,7874,0.77521,0
4,74,25,1692,0.67494,0
4,83,6,214,0.14486,0
4,85,1,0,0,0
6,12,30,802,0.53242,0
6,14,5,304,1,0
6,16,39,11541,0.97409,0
6,17,6,191,0.77487,0
6,20,1,11,1,0
6,21,23,4321,0.74474,0
6,24,1,9,0,0
6,25,330,19839,0.57876,0
6,3,152,7419,0.73406,0
6,30,1,2,1,0
6,33,43,1527,0.64571,0
6,34,18,564,0.39894,0
6,35,2,61,0,0
6,36,2,0,0,0
6,37,4,784,1,0
6,38,2,53,1,0
6,39,97,13717,0.56011,0
6,4,420,43408,0.62546,0
6,40,16,946,0.58351,0
6,41,1,0,0,0
6,43,52,3700,0.64216,0
6,44,1,165,0,0
6,45,139,6431,0.51998,0
6,46,1,1,1,0
6,47,5,435,1,0
6,5,31,4811,0.69798,0
6,51,18,1402,0.80528,0
6,52,8,1668,0.6259,0
6,53,10,137,1,0
6,54,1,19,1,0
6,55,6,132,1,0
6,56,9,467,0.95503,0
6,57,18,859,0.93481,0
6,58,7,2952,0.88618,0
6,60,7,481,0.20374,0
6,61,17,353,0.86969,0
6,62,10,8284,0.010744,0
6,63,8,188,1,0
6,65,2,85,1,0
6,66,285,40381,0.59932,0
6,69,1,1039,0,0
6,70,90,10728,0.79679,0
6,72,2,319,0.5768,0
6,73,2,0,0,0
6,74,5,813,0.80689,0
6,75,26,1835,0.0087193,0
6,76,9,129,0.69767,0
6,77,19,2542,0.0027537,0
6,78,4,399,0.25564,0
6,79,2,0,0,0
6,8,24,1191,0.93703,0
6,82,5,208,0.53365,0
6,83,1,0,0,0
6,84,19,899,0.39155,0
7,2,19,893,0.69205,0
7,3,16,942,0,1
7,4,24,13340,0.6982,0
7,5,21,4796,0.17369,0
7,6,13,1946,0.99435,0
8,13,15,1098,0.46995,0
8,14,1,1429,0,0
8,15,3,214,0.74766,0
8,16,4,1121,1,0
8,17,13,804,0.42413,0
8,18,50,2352,0.52083,0
8,19,38,3916,0.70378,0
8,2,19,481,0.50104,0
8,21,21,2849,0.90067,0
8,23,334,14578,0.41275,0
8,24,2,29,0,0
8,26,9,0,0,0
8,27,14,4057,0.99507,0
8,28,1,40,0,0
8,3,4,383,0.66319,0
8,30,10,1193,0.71752,0
8,31,4,624,0.76603,0
8,32,1,34,0,0
8,34,3,184,0.96739,0
8,35,4,176,0,0
8,36,2,16,0,0
8,37,1,14,0,0
8,39,9,524,1,0
8,4,85,10222,0.55312,0
8,5,99,5676,0.4586,0
8,51,1,115,0,0
8,53,1,36,0,0
8,55,8,1950,0.90564,0
8,56,2,161,1,0
8,59,2,3011,0,0
8,6,39,1394,0.45481,0
8,60,1,0,0,0
8,64,3,119,0.68067,0
8,66,26,2124,0.82109,0
8,69,2,527,0.95636,0
8,7,18,2146,0.92218,0
8,72,5,1405,0.3089,0
8,81,18,1429,0.85444,0
8,9,3,186,0.50538,0
9,19,1,23,1,0
9,45,9,54,1,0
9,59,1,24,0,0
9,62,4,105,1,0
11,59,36,2395,0.3737,0
11,61,11,217,0,0
11,64,2,409,0.93154,0
12,10,1,37,1,0
12,12,2,2629,0,0
12,15,2,100,0,0
12,18,15,919,0.36561,0
12,2,92,8308,0.6714,0
12,20,2,42,0,0
12,29,75,6633,0.73104,0
12,3,8,1295,0.23243,1
12,31,5,195,0.91795,0
12,33,9,303,0.21122,0
12,34,11,1439,0.13134,0
12,35,2,28,1,0
12,36,12,2340,0.58205,0
12,4,1,1,0,0
12,41,2,126,0.51587,0
12,45,5,152,1,0
12,6,1,38,1,0
12,9,3,109,1,0
13,10,7,367,0.16621,0
13,14,1,35,0,0
13,15,22,694,0.9366,0
13,16,18,605,0.87273,0
13,18,69,8887,0.24035,0
13,2,10,411,0.91484,0
13,21,10,1099,0.88626,0
13,22,44,3833,0.24341,0
13,23,37,2449,0.30461,0
13,26,6,435,0.25517,0
13,27,4,104,0.35577,0
13,29,5,922,0.061822,0
13,3,17,1509,0.76143,0
13,30,1,7,0,0
13,31,235,11737,0.71287,0
13,32,2,6,1,0
13,35,13,1227,0.80033,0
13,36,1,0,0,0
13,37,1,0,0,0
13,4,1,39,1,0
13,5,5,548,1,0
13,6,43,2009,0.78099,0
14,10,40,30840,0.76368,0
14,13,167,49389,0.67928,0
14,14,3,3094,0.7201,0
14,19,2,14,1,0
14,22,10,1900,1,0
14,24,1,959,1,0
14,25,54,12417,0.37086,0
14,3,14,1476,0.25474,0
14,30,14,10571,0.55936,0
14,34,48,5025,0.18209,0
14,37,13,211,0.12322,0
14,38,2,115,1,0
14,40,3,1566,0.22797,0
14,47,13,8355,0.99868,0
14,50,1,84,0,0
14,51,11,3395,0.33343,0
14,56,9,5474,0.97333,0
14,57,10,6000,0.017833,0
14,63,309,1.1832e+05,0.44121,0
14,65,6,256,0.65625,0
14,66,2,9,0,0
14,70,2,0,0,0
14,71,9,1089,0.1157,0
14,73,1,13,0,0
14,74,4,2445,0.51084,0
14,77,1,3229,1,0
14,79,1,97,0,0
14,80,1,83,0,0
14,82,2,228,0.039474,0
14,83,3,0,0,0
15,14,14,1409,0.47835,0
15,15,2,31,1,0
15,17,3,65,0,0
15,2,3,231,0,0
15,21,3,105,1,0
15,29,1,0,0,0
15,36,5,323,0.34056,0
15,46,2,36,0,0
15,47,1,138,0,0
15,48,1,263,0,0
15,49,2,60,0,0
15,60,9,417,0.086331,0
15,66,59,1827,0.58566,0
15,69,2,26,0,0
15,75,1,131,0,0
15,76,1,238,0,0
15,77,38,985,0.61015,0
15,78,1,45,1,0
16,10,1,186,1,0
16,16,1,24,1,0
16,17,4,718,1,0
16,20,8,1383,0.68691,0
16,23,1,749,0,0
16,32,5,0,0,0
16,33,1,288,0,0
16,34,1,0,0,0
16,35,1,0,0,0
16,37,44,15533,0.82605,0
16,48,1,241,1,0
16,54,2,402,0.27612,0
16,58,6,43,0,0
16,65,1,41,0,0
16,68,6,112,0,0
16,8,1,74,1,0
17,10,127,7146,0.91408,0
17,13,13,1786,0.45185,0
17,14,24,2495,0.78637,0
17,15,13,718,0.15599,0
17,16,16,1286,0.49378,0
17,17,2,79,0.62025,1
17,18,1,66,0,0
17,19,15,4171,0.55095,0
17,2,188,26394,0.81875,0
17,20,4,213,0,0
17,21,10,213,0.39906,0
17,22,3,373,0,0
17,23,11,525,0.68381,0
17,27,6,508,0,0
17,28,7,602,0.13123,0
17,29,23,1557,0.64997,0
17,3,120,6407,0.63852,0
17,30,15,1721,0.64904,0
17,31,4,114,1,0
17,32,16,1406,0.32361,0
17,33,13,431,0.67517,0
17,34,35,2182,0.48763,0
17,35,4,286,0.28671,0
17,36,58,2917,0.53514,0
17,37,31,1299,0.82602,0
17,38,23,1338,0.66966,0
17,39,3,2140,1,0
17,4,42,2996,0.67223,0
17,40,203,14345,0.72032,0
17,41,9,425,0.82824,0
17,43,18,1118,0.4195,0
17,45,7,164,1,0
17,46,1,85,0,0
17,47,1,27,1,0
17,48,40,1425,0.38877,0
17,5,308,30236,0.8003,0
17,51,71,6686,0.53964,0
17,54,32,1167,0.67524,0
17,56,5,892,1,0
17,58,5,61,0.65574,0
17,6,42,1931,0.67115,0
17,61,13,8989,0.97742,0
17,62,3,106,1,0
17,63,14,625,0.7456,0
17,64,71,4007,0.70327,0
17,65,16,553,0.8481,0
17,66,13,1463,1,0
17,67,10,550,0,0
17,69,17,2853,0.5864,0
17,7,8,587,1,0
17,70,6,110,0.97273,0
17,71,8,646,0.3452,0
17,72,3,306,0,0
17,73,6,58,0.98276,0
17,75,34,3283,0.55133,0
17,76,12,390,0.17949,0
17,78,3,58,0.98276,0
17,79,6,1454,1,0
17,8,1,40,1,0
17,80,1,12,1,0
17,81,1,4,1,0
17,82,7,431,0.43619,0
17,83,6,695,0.080576,0
17,84,11,1049,0.90562,0
17,85,2,118,1,0
17,9,110,9156,0.54565,0
18,10,8,158,0.70253,0
18,13,12,362,0.79282,0
18,14,2,166,0,0
18,15,2,602,0,0
18,16,17,1638,0.75885,0
18,17,9,1208,1,0
18,18,12,598,0.16555,0
18,19,6,184,0.68478,0
18,2,8,8010,0.71486,0
18,20,11,1284,0.097352,0
18,21,2,258,0,0
18,23,28,1158,0.73748,0
18,24,9,494,0.96356,0
18,25,3,350,0,0
18,26,83,10320,0.83479,0
18,27,1,41,1,0
18,28,10,415,0.72048,0
18,29,9,514,0.8677,0
18,3,37,1951,0.76781,1
18,31,1,56,1,0
18,32,6,124,1,0
18,34,5,778,0.78021,0
18,36,2,869,0.96893,0
18,38,44,17157,0.51565,0
18,39,54,7186,0.91275,0
18,4,7,335,0.63284,0
18,5,44,36787,0.8979,0
18,6,15,2494,0.84242,0
18,7,11,1476,0.89566,0
18,9,32,1287,0.82517,0
19,13,1,0,0,0
19,14,38,1541,0.67683,0
19,18,56,7651,0.6573,0
19,2,16,8072,1,1
19,21,10,1987,0.22748,0
19,24,1,2950,1,0
19,27,20,1513,0.47257,0
19,3,14,2754,0.52542,0
19,31,1,75,1,0
19,37,11,1953,1,0
19,38,2,52,1,0
19,4,1,0,0,0
19,43,6,378,0.83598,0
19,44,1,0,0,0
19,46,708,4.4946e+05,0.77762,0
19,48,1,0,0,1
19,49,1,39,1,0
19,50,48,7485,0.54175,0
19,51,5,1000,1,0
19,53,3,357,0,0
19,55,6,507,0.065089,0
19,56,2,22,1,0
19,6,46,21858,0.85301,0
19,61,1,10,0,0
19,62,3,0,0,0
19,64,3,219,0,0
19,69,1,24,1,0
19,70,3,283,0.12367,0
19,71,33,2060,0.87816,0
19,80,17,2068,0.59236,0
19,81,11,929,0.40366,0
19,9,26,1771,0.56861,0
20,10,16,534,0,0
20,12,89,4604,0.7007,0
20,13,2,161,1,0
20,18,1,507,1,0
20,19,56,3430,0.65394,0
20,2,5,270,0.92593,0
20,22,64,2493,0.54793,0
20,23,82,11006,0.82891,0
20,24,28,2529,0.50692,0
20,27,83,12472,0.78728,0
20,28,1,41,0,0
20,34,1,1,0,0
20,35,20,3586,0.69939,0
20,36,4,558,1,0
20,39,1,77,1,0
20,40,17,458,0.79913,0
20,45,8,841,0.63377,0
20,46,13,1070,0.95701,0
20,50,6,370,1,0
20,54,4,759,1,0
20,58,19,315,0.81587,0
20,59,11,2513,0.87346,0
20,60,6,167,0.52096,0
20,62,21,2700,0.67926,0
20,63,3,581,1,0
20,64,2,0,0,0
20,68,3,102,1,0
20,70,348,19721,0.58496,0
20,72,187,13289,0.55693,0
20,73,108,9599,0.62038,0
20,74,1,62,0,0
20,76,120,4457,0.74826,0
20,77,1,177,0,0
20,78,20,267,0.75655,0
20,79,3,1075,0.17302,1
20,80,1,0,0,1
20,81,125,4347,0.79595,0
20,82,45,8048,0.95092,0
20,83,8,262,0.82443,0
20,9,26,1163,0.73603,0
21,13,16,4187,0.95462,0
21,14,189,11876,0.66268,0
21,15,2,94,1,0
21,17,69,3586,0.52621,0
21,18,1,42,0,0
21,19,3,5,1,0
21,22,36,1843,0.85784,0
21,23,25,1300,0.93462,0
21,24,14,288,0.63194,0
21,25,6,279,1,0
21,26,132,7982,0.55688,0
21,27,2,22,1,0
21,30,12,1337,0.18699,0
21,31,6,196,0.39286,0
21,32,6,173,1,0
21,35,1,4,1,0
21,40,1,0,0,0
21,45,5,341,0.80645,0
21,46,1,0,0,0
21,49,7,165,0.94545,0
21,50,3,30,1,0
21,51,4,19,0,0
21,52,16,529,0.39698,0
21,53,3,66,0,0
21,56,2,109,1,0
21,59,3,36,0,0
21,6,15,292,0.68151,0
21,60,35,3027,0.61579,0
21,62,1,0,0,0
21,63,28,868,0.79032,0
21,64,16,423,0.81797,0
21,65,1,3,0,0
21,66,3,0,0,0
21,67,155,7228,0.78141,0
21,68,1,24,1,0
21,69,1,0,0,0
21,7,80,4680,0.49124,0
21,70,6,490,0.25102,0
21,73,1,0,0,0
21,74,17,291,0.27835,0
21,75,10,230,0.37391,0
21,78,3,101,0.14851,0
21,79,52,3029,0.86596,0
21,80,1,0,0,0
21,82,1,138,1,0
21,83,4,70,0,0
21,84,5,549,0.69945,0
21,85,12,552,0.84058,0
22,2,70,2059,0.54347,0
22,4,1,266,1,0
22,44,2,1,1,0
22,5,31,695,0.73094,0
22,6,4,184,1,0
22,8,29,0,0,0
22,83,75,1493,0.51976,0
23,10,5,0,0,0
23,13,6,732,0.65301,0
23,16,5,221,0,0
23,18,3,476,0.21008,0
23,2,10,484,0.55372,0
23,20,7,283,0.52297,0
23,23,1,27,1,0
23,34,1,0,0,0
23,39,3,0,0,0
23,4,7,99,0.25253,0
23,6,58,2225,0.14247,0
24,12,5,167,0.54491,0
24,13,17,2555,0.60157,0
24,14,10,4006,0.52771,0
24,4,1,0,0,0
24,5,65,20755,0.52864,0
24,6,5,25,0.88,0
24,7,29,808,0.92822,0
26,10,1,337,0,0
26,12,4,325,1,0
26,13,1,5,1,0
26,16,18,3485,0.59397,0
26,18,3,11,1,0
26,19,40,2117,0.64714,0
26,2,83,7228,0.57941,0
26,3,78,4868,0.26746,0
26,33,1,412,0,0
26,36,2,129,0,0
26,37,9,1746,0.81329,0
26,38,2,464,0.75431,0
26,39,20,1775,0.86479,0
26,4,47,4570,0.6593,0
26,40,16,67,0,0
26,43,3,213,0,0
26,5,45,1370,0.20219,0
26,53,4,414,0,0
26,54,1,0,0,0
26,55,3,213,0.4554,0
26,57,2,0,0,0
26,59,3,208,0,0
26,6,5,340,1,0
26,62,8,0,0,0
26,63,1,14,1,0
26,65,3,1754,0.96693,0
26,66,20,1562,0.62484,0
26,68,3,37,1,0
26,69,3,25,1,0
26,72,5,42,0,0
26,73,47,5304,0.18005,0
26,75,14,582,0.73024,0
26,77,4,112,0.30357,0
26,79,186,10889,0.51327,0
26,8,2,2627,1,0
26,83,9,349,0.011461,0
26,84,1,17,0,0
26,9,50,8610,0.64181,0
27,10,15,1857,0.83145,0
27,12,1,62,0,0
27,13,3,150,0,0
27,14,1,6,0,0
27,16,23,995,0.67638,0
27,19,2,22,0,0
27,2,1,9,0,0
27,20,1,4,0,0
27,21,5,94,0,0
27,22,6,113,0,0
27,23,1,211,0,0
27,26,7,153,1,0
27,27,6,115,1,0
27,28,4,721,0,0
27,3,1,0,0,0
27,4,20,917,0.13631,0
27,6,2,78,0,0
27,7,3,24,1,0
27,9,13,565,0,0
28,10,50,2172,0.81584,0
28,12,81,2993,0.60374,0
28,13,14,1018,0.63851,0
28,14,7,350,1,0
28,15,37,1585,0.66751,0
28,17,31,820,0.80244,0
28,18,16,715,0.60699,0
28,19,1,41,0,0
28,2,2,107,0.028037,0
28,21,4,928,0.29634,0
28,22,2,1117,0.040286,0
28,23,12,717,0.84658,0
28,24,60,8399,0.62257,0
28,25,5,143,0.91608,0
28,26,1,39,0,0
28,27,63,3363,0.65834,0
28,28,2,56,1,1
28,29,37,1503,0.6813,0
28,3,143,26677,0.65015,0
28,30,1,20,1,0
28,32,6,192,0.9375,0
28,33,3,179,1,0
28,34,2,106,0.41509,0
28,35,6,135,1,0
28,36,1,42,1,0
28,37,41,966,0.9648,0
28,38,10,259,1,0
28,39,1,64,1,0
28,4,127,6498,0.69821,0
28,40,11,353,0.46176,0
28,41,1,52,0,0
28,43,1,30,0,0
28,45,1,282,1,0
28,47,2,72,1,0
28,48,10,207,1,0
28,49,7,303,1,0
28,5,7,124,0.70968,0
28,50,50,4661,0.80133,0
28,51,3,23,0,0
28,53,21,381,0.81627,0
28,54,3,180,1,0
28,55,30,1605,0.72586,0
28,56,18,577,0.83016,0
28,58,8,397,0.34761,0
28,60,7,447,0.76286,0
28,61,2,28,0,0
28,62,2,75,1,0
28,63,17,925,0.30703,0
28,64,4,407,1,0
28,66,1,514,1,0
28,67,2,80,0,0
28,68,1,0,0,0
28,72,7,240,1,0
28,73,1,32,1,0
28,75,5,86,1,0
28,76,10,209,1,0
28,78,2,52,1,0
28,8,15,1299,0.98229,0
28,9,6,240,0.77917,0
29,10,24,408,0.91667,0
29,13,45,1146,0.70419,0
29,14,20,370,0.87568,0
29,15,34,978,0.92434,0
29,16,38,541,0.88725,0
29,17,18,205,0.56098,0
29,2,2,104,0,0
29,21,13,329,1,0
29,22,9,666,1,0
